Text,Image_Base64
ꠙꠦꠞꠣꠄ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABuElEQVR4nO2WQasBURTH75ghtrO0U76BpMzSN7C0UZSFZMOUhSQbpaxsbCyUslCWfAkpJXsLNVJCTGmG8xbzGtOYHPXm9bw6v9XpzLnT7/7vnRoOANgn4flrATskhPFPhJbL5TuLVVXtdDqTyUTX9d8VqlQq1WoVXbxer30+X7/flyRpv9+7YwRO6Louy3Kv13N8+ky3283lcm8Ov4YDAEVR0un09Xq1uR6Px0AgwPM8z/NmU9M0xpjX69U0jeM4QRCMXc3n83q9XiqVXEsoEomY9W63y2az1g4AjMdjURRtw2aRSCRcScjhDk2n02az2Wq1rM3RaAQAoVDoef52uw2Hw1Qq9dNsGGO2S62qaq1WO5/P7XZbFEWjORgMCoWC3+9PJpOOr4jFYpfLJZPJuCIkPNQ8nmKx2Gg0gsGgdSIej0uS5JiNwWw2c0XlG/PwNpvN/X63Hmc4HFYUxdqJRqOr1cpWLBYLV26PwSMhWzCMsXw+b3xTJuVy+XA4GMXpdGKMybK83W5dDIgD+v14DQlhkBAGCWGQEAYJYZAQBglhkBAGCWGQEAYJYZAQBglhkBAGCWF8nNAXukj+oe8jbYcAAAAASUVORK5CYII=
ꠛꠍꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABz0lEQVR4nO3WIejiUBzA8bf5QMNjiEWLgmmIQScMFBREMGoQm4jRYtNqEJtVq1jWBLvYTAatisGiYWqavDLwybuwu538/9y9C//dXfh90uO9hS+/bWwS5xz9T+R/HfARBIlAkAgEiWCE0Ov1Go/HlmW5u7Zt27aNMXZ3zufzdruNRqOSJDk7kiRNJpNkMvnFRZzz5/NpmqZpmofD4XK5pFKp6/VKKdU0jVJKKT0ej5RS27Y555zzxWIRCoW4N2SEEMY4EomsVqt+v18qlTDG4XCYECLLMiHEMIxGo0EI8fv9CKH5fM45j8fjXzyYH74/Q4yxwWAwm82KxeL78XA4TKfTzufFMIxOpxMIBGq1mkc1P4MwxuVyWdO0XC7nnmWz2VarpSjK6XRqt9u6rne73Uql4l0NQgh9vouqqlqW5ax3u916vU4kEvV6fbPZuNfour7f7716hj5oNpu32w0htFwug8FgoVBgjMVisUwm417T6/Xe30pvJ+S43++j0chZPx4PxpgX8/ijCTmm02m1WnXWiqL4fD5P5vHJL4Py+byqqn8n4p3E4Y/x9yBIBIJEIEgEgkQgSASCRCBIBIJEIEgEgkQgSASCRCBIBIJEvgFy4+ys+CgKKgAAAABJRU5ErkJggg==
ꠟꠣꠉꠣꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABqUlEQVR4nO3WMY8BQRTA8bfr1oqoJIpRbEKiEKVoKCRqGh9ApSNRmFIv1D6CREQiPsEmSoVGI1EqBNVSEdZc4W5ucZeX2Mud4v2qsW82+TPZDUUIAa9E/e+AexSEoSAMBWHeAGC73ZZKpcPhIK+eTicA0DTNtm1N0y6Xi/MeXdfP57Nt25Zleb1ev98vR4qidDqdRCLxfJG4NRwOQ6HQdZ1MJq+L1WqVSqVms5nzolzIG4PBoHDt5sh6vV4gEDAM4y6aMVYul1ut1k/fajAYCCEikcjzP8ynjyDTNLPZLGNM1/XHTaZpxuPx9Xr9OOp2u9Vq1efzFYtF9zVfQblcbjweL5dLxtjjpmazaRhGJpN5HKXT6Xq9XigUfqUG7p6yfr8fi8VUVZ1MJgCgqup8PgeAfD7fbrcbjQYA7Ha7zWYjp9FoVJ6U3O/Gm/PDYrEYjUacc4/HAwCc8/1+DwC1Wk3uqVQqx+PROZU455ZluQxSnH8/ptNpOBz+9tT+zE3QK3i5NzUFYSgIQ0EYCsJQEIaCMBSEoSAMBWEoCENBGArCUBCGgjAUhHkHSpP3NTqDSNgAAAAASUVORK5CYII=
ꠇꠕꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABZUlEQVR4nO3WsaqCUBjA8XMih5T0AYJaFGyWHiDIl2hplYYisBdodBZXfQShp2hranALCow2ISuCvjvINbO432Lchu83fRyP8MejIAcA9k1q/x1QRkEYCsJQEKbOGIvjeDQaXa/X18tJkjQaDUEQSuu3240xJggC59zzvG63W1kR/DIMIx9Op9N8Ptc0DQpWqxUArNdrSZJKt1TozZEdDgfbtqfTqSzL+WIQBKZpns/n5XKp63plz+PFU9DlclksFs1m03XdVquVLUZR5DhOp9PRNM33/dls9rmapyDOuWVZw+FQFMVa7bEehuFgMOj3+4qimKYpSdJHgx7v0G63u9/vAKCq6vF4BABd1/f7fb5hu91mQ6/X22w2xaFC9bwsP6PxeJx9RJPJJE3TfEO73c4G27aTJCkOFeJAvx9/oyAMBWEoCENBGArCUBCGgjAUhKEgDAVhKAhDQRgKwlAQhoIwXxf0A+BQTdfhF9k/AAAAAElFTkSuQmCC
⁕,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA0UlEQVR4nO3VIQ6EMBCFYbpZgydAUFgu0LtUYevgBggSVHWvgOcYhBPANXCIrttQsslzhU3e78Z9mUla4ZyLntTrbsA1glAEoQhC/QBN0xTe8e19HtZ13fd9GIY0TcuyzPM8PMjbkBDCWtu2rTHmOI7wGg/knFNKVVXVdZ2UsmmaW0Di/JfN8zyOY5Zl27b1fV8URXiQd7IkSbTWy7LUdR3HcXhNdNnQE/qHd+jeCEIRhCIIRRCKIBRBKIJQBKEIQhGEIghFEIogFEEoglCPA30A9L4w/K0caKYAAAAASUVORK5CYII=
ꠃꠙꠈ꠆ꠈꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACaklEQVR4nO2WMWgiQRSG3QtYRIWoRcTCgNilEKK2itaSlEGws08hpBAh2KggJo0KYqOCCGIlJljFQhFSbLVgChNFDQOijYUGWV3fFQujrHdOwMCFY75i2Xn/zuPbeVssAwCyn8Svfy0ghQqR+N+FWJY9tAV8H9Vq1el0chx3SJNvO6HlcskwTKFQuL29PaQPAwDT6TQUCi0WC57n5XK5GHx+frbbbZVKJdkgCML7+7vJZDo6Otqur9drABAEYbVaHR8fS3bxPM/zvFKpZBhGr9cjhLZTpVJZKBROTk5ksq2RsSzb6XTK5fLFxcXV1dVsNgMAi8WCH5hMJj6fT6yI11wup1arAaBer+t0ure3t69EmFgs5vf7JcXNyFKp1OnpaTAYLBaLCKHBYLD9ErVaLRqNxmIxXEmn0waDwWg0VioVhJDD4fhKhEkkEuFwOBqNSuoboUajoVAokslkJpMZDofNZhPP7u7ubjab3d/fazQasdjr9cxms9PpFARhsVh4vV7cZ0+E4ThOq9Vardb5fC7N8FmdnZ21223xvt/v2+12ALDZbD6fDyGEHxNPuNPpiMtutyveXF9fi3PZE+HpBAKBVqt1c3OzO8eNUCQSOT8/b7Va8/n86ekpn88DAEJI/FoxJpNpNBrBDh6Pp1qt7ta3I5vN9vr6CgDZbNbtdo/HYwAwGo3bDTdC6/U6kUi4XK7Ly8vHx8c/tgaAh4eHj4+P3frz8/PfduGoVCq9vLxI0ng8PhgM8JIB+vuxHypEggqRoEIkqBAJKkSCCpGgQiSoEAkqRIIKkaBCJKgQCSpEggqRoEIkfpzQb+XK8JFHj6VRAAAAAElFTkSuQmCC
ꠅꠘꠥꠎꠣꠁ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACZklEQVR4nO3Wv2vyQBjA8TMROqmUEoqg2MnF4o/Gxd0upQqCaEEEF/+BzA5CwRRLKbRLiDinJQTq5Cg4OWQKUkGlnaogIYIgGtN679A2b7EvPdLhbYf7TvokXD7cBdQGIQS/KeKnAZthECoMQoVBqOwAAFVV8/n8YrEwp16v1+Fw3N/fmxPDMAaDAUVRFEVtLGEYhs1ms9vthmEQBEGS5N/V7fZ6ve7z+SyI4HuapnEc12w2s9ks/FC1WmUYhqbp168PDw/tdtu8GolEXj+YN0AIQ6HQcrns9XrQem+g1Wp1enp6cXHhdDo/gq6urlwul67r5vMSicR6vV6v15VKpVgs7u7ufgb5/X6O4yiK+gbo7R1SVVUQhMPDw+PjY3PzFEXZ2dmJRqPz+dwcyrLcarV0XRdFked5j8fzedePjo7y+fz+/r6Fk3rvDeR2uxmGOTs7Ozk5Ma/d3Nzs7e0FAoHt7W1zeHl5mcvlgsFguVz+54qNRsPj8VQqlVqt9n0QAODx8ZEkSZqmJ5PJdDoFAPj9fpZlS6USAEDTtEKhoKpqNpsdj8f9fj+ZTAIASJKUJAkAQBBEr9dTVVWW5bu7O0EQJElarVaWRebhZTIZmqZfXl5YltU0beNoz8/PU6mUoigbc1EUu90uhPD29rbT6Zjzfr8fi8V4nrf6DgH0LRBCCJ+enhqNhqWlR6PR8/OzVZANfvl/aDgcKooiy/LBwUE6nba8/9b7CjSbza6vr8PhcDwe39ra+g8aBOhH+nW/ZRiECoNQYRAqDEKFQagwCBUGocIgVBiECoNQYRAqDEKFQagwCNUfYYKGdFDXQxAAAAAASUVORK5CYII=
꠨,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAAgElEQVR4nO3VsQ0DIRQE0X9uhyJIKQUyOqMDyqENHFknXeAJuWBeBaNN9tp7x5t8Tgc8GUQMIgaRO2it1XsfYxysiYjYP6WUOWdKaR91L5Rzbq3VWg+uExHX9jr+M4gYRAwiBhGDiEHEIGIQMYgYRAwiBhGDiEHEIGIQMYi8LugLBSOZopskNSEAAAAASUVORK5CYII=
ꠡꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABLUlEQVR4nO3Woc6DMBDA8ZYglhkMuqgJJOEZeIAlKF5kcnZyMwsCM8mTgCIhIUNgeIdbsywluYkt+zI+ca5M3E/R1PxzhQaJiOKXOEsHzHEQhYMoHERxhRAAcDgcHo/HbO9+v1+vV0SUUp7P5zAMbRQhojEGAJqmSdM0z3MAKIoiCAKtNSLGcYwWuUII13VXq9V2u71cLvv93vM8pZTv++v12sZIvr3fIWPMbreLokhKqZRKksR+yttnVtM0ZVlWVdVr+Tkpy0f295WN46i1Pp1OryUAtG0rhHAcp+/7BSaEiLfbLYqi1/PxeOy6DhHLsqzr2tqEJH7/fgzDsNls7M3jn3nQ4n7upuYgCgdROIjCQRQOonAQhYMoHEThIAoHUTiIwkEUDqJwEIWDKE9xIc9YEXJVPgAAAABJRU5ErkJggg==
ꠎꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABT0lEQVR4nO3WMauCUBTA8e7DsUhxCKSptSlSP4V+AudWhz5EQwhBY4uLg6LfQXBycBJxFByCaHcQwfOGeBW+emdRXsP5L149Dj/udZABwOiT+vpvQDcCYREIi0BY3O1immaapp1Z0zSMMY7jGGOSJJ3P5+fpeDx2HIfn+Z5F8FNRFFEU3W9Xq9VtsV6v4an9fr/dbjsPe+wB0nW9bdu2bXe73Wazmc1mv0HH43E6ndZ1PRzo8Q0lSRKGYV3Xvu+fTqf5fN7ZyzRNRVGUZbmqqp6P6SnuvjocDoZhTCYTy7Jevuq6rqZpy+VSEIThQKN3W6eqahAEAKAoSp7nAGDbtqZp1+sVABaLxeVyGeLI3oJ838+yDAA8z4vjuDO1LKssyyFADOj34+8IhEUgLAJhEQiLQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiENbHgb4BOv88fRTdvhQAAAAASUVORK5CYII=
ꠊꠥꠡꠘꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACFUlEQVR4nO3Wz+v5cBzA8Zmv5CS5ObDTIhcbFy5z4D/YzY+jcnVxcVfLwY+S4o6jqxLl4iBlES1hBwdarcwKK+/PQeHr86339xvfPg7v52G1195rj7bVpgMAYJ8U/tOA5xAIFgLBQiBYvzAM2+128Xj8eDzeppfL5XK5HI/HYDD4dAKO45IkLZfL2+R8Pi8WC5IkDQZDuVx2uVwvicBDsixzHGez2QAAmqYpijIajViWrVQqiqLUajWHw6Gq6m09x3GpVMrr9QIArtvXu4NarVYsFpvP5zRNXyeapjkcjl6vxzBMvV5vt9uPVy0Wi2az+XQ6vRd0f4f0en2322UYRhTF60TTtHQ6TVGUTqez2+3hcPi2mOd5q9Xq8/lUVX3pAX3rDup0OpFIZLVaEQRxnZhMpkQikUwms9lsIBB4PK3RaBAE4Xa7LRbLfwEBAJxO53Q69fv9giBIkpRMJiVJWq/XqqoWCoXrMkVRxuMxhmEkSWaz2Uwmg2GYLMvb7RbH8dls9gbR96dYrVb7/X40GuV5HgBwOBwoiroeyufzk8nkaX0ulxNFsdlsDgaD19+hP4AAAJvNptVq3XYFQXj9Sn+ZDjz8Dy0WC57nh8MhTdMsy77h/v97d9B+vy+VSh6PJxQKGY3GH9H8BvqQPu5bhkCwEAgWAsFCIFgIBAuBYCEQLASChUCwEAgWAsFCIFgIBAuBYH0BTEeE63pFSOoAAAAASUVORK5CYII=
ꠖꠤꠍ꠆ꠟꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB3ElEQVR4nO3Wv2rCQBzA8eQsBBTEwSfQSTGLOri6ODiqoAi+gCI4ZImPoKDo4Ds4uji5OIUMgpuJIoLiIE6XyUvIXQfBtonlWmjSFu47JZcbPvzyh/CEEO4vBX4b4IyBaP0T0PV6LRaL7XbbZw3HcRx5VrfbPR6P0WgUY/x0g3c9Aamqul6vCSGiKFqW5TOIJ4RomtZsNjHG95nZtm3btmmauq4nk0lBEILB4GOiCKHdbhePxwEAk8kkkUh4dcsymYwD+1h5HOi6/tnmn8r5UJ/P51ar5Xbv9/tGo1Gr1X54Hq4+gBBC4/FYVVXHJp7ne73eYDDAGFuW5R9IlmVZlt2bZrNZuVwejUaHwyGVSkEI/QDl8/lOpxOJRN6uAaBpmmma0+lUFMVqtRqLxSqVyna7BQBsNhsvQC+Po36/77gmSRKEcLValUql0+m0XC5t20YIpdNpSZIMw/AC9OQ7JIoiIcQwjPsphDCXyw2Hw/l8frvdPHq5Pn3LOI4LhUL1eh0hdD8Nh8OKomSz2UAgIAiCJ1N514t7SVEU9+LlclksFoVCwWsQT778x4gQ8mFC3wD50z/5H/rFGIgWA9FiIFoMRIuBaDEQLQaixUC0GIgWA9FiIFoMRIuBaL0CqdazpuwjM5YAAAAASUVORK5CYII=
ꠎꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA9UlEQVR4nO3VMQ5EQBTG8dk9gQ4HkFCKxCXEMbQ6ld4RlGqFZg6gcQRRu4NKopi3hc3uht183YxN3q9jmn+ePHMjInEld9MBRxyE/EPQNE36O97oJEmSsizP7/X4MiEp5bZtTdPon44Q4kZEQog8z8dx/DxYlsWyrLqugyDQWvSa1TzPwzC8HsMwNPDBiN5BaZoqpZRSVVVlWWbbtuEg13X7vl/XdZ9NFEWGg9q2dRzH8zwp5SWCDuI47rpOZ8ru55+6KArf93Wu1+659tfxD3eZWRyEcBDCQQgHIRyEcBDCQQgHIRyEcBDCQQgHIRyEcBDCQcgDAh9Vwzrn0U4AAAAASUVORK5CYII=
ꠇꠦꠃ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABiUlEQVR4nO3WL6vCUBjH8e0Gi5iMCgb/INh02WATwb2EYfQFmGwGo8VhMAhmk6BvQLEZFcQVkSmCaeBAF/YzCMd7ZdwnHa8Xnm86nFM+PM/CVADKJ/X114DXGET1T0Cr1erNjmcIqlKpNJvNwCfZBU9oPB57njcYDN48HUVRVACn08kwjNvt9vLmOE40Gk0mk6qqep4XCoXEk67r5XJZikjMqlAoiIPruo1GI51OP26Wy+V2ux2NRvl8Xtf1y+Uib2UBoHg8Xq/XbdsWN7VazXGcTCaz2Ww0TVuv1/JAP76h6/XaarUikYhpmrFYTNzPZrNwOGyaZr/f3+/38/lcyrJeVqZpmmEYlmV9393jkEgkxFR2u12xWJQ3oSfItm3f9wGkUqnz+Qwgm80eDgcA7XY7l8stFgvXdafT6XA4fAdI1Ol0jscjgF6vZ1kWAN/3u91uqVSqVquTyUSeBoAK/v34PQZRMYiKQVQMomIQFYOoGETFICoGUTGIikFUDKJiEBWDqBhE9XGgO4UZRan4sIk8AAAAAElFTkSuQmCC
ꠜꠣꠞꠣꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABbklEQVR4nO3Wsa7BYBjG8ef7gjaY7AYjYurGJdg6SOwsYmxcSSebxCK0axO3QcIkEhegQYSQvGeQI06d9M1hOIb3NzV9vib/SiRVRIRPov87IEqCOBLEkSBOAsBsNhsMBpHheDzO53OtdRiGqVQqnU7fp8vlAiCZTD5PSinXdcvl8utFRHQ6nfb7/XK5nE6nvV6v0WiYpnk4HIjIsix64Pt+Lpe7XcdM79AADMPwPK/f79fr9e12OxqNSqVSJpOJpI/HYyIqFArPbxUz/ZUGcD6fbdtuNputVisIAgBKqcdDw+Gw2+2apmnbduT5mOk1CQDGt8lk0m63nw9Vq9VarfbrDxAzvR50U6lUVqtVNpsFcL1eN5tNPp/XWi8Wi2KxeD92vxMzvRP0429/qwHQ6XTW6zUAx3F2u93jGcdxwjCMn96h5PODIUEcCeJIEEeCOBLEkSCOBHEkiCNBHAniSBBHgjgSxJEgjgRxPi7oCzO/7S1LlDugAAAAAElFTkSuQmCC
ꠁꠐ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABQklEQVR4nO3WMYqDQBSA4YluyAmUIDY2NhYBO+28Qg7gESQnsNQqfUgKSytBD6AgWNpZGHIABUkXkojNbCG42ezC68YU7+/eqz7GUVxQSsknxc0NeA9BUAiCQhDUFyGk6zrbtvu+n7bP55PjuNVqNW0cx9lutyxE9KXNZtP3fV3X45imqeM4uq4/Hg/Kql8gVVUPh4MgCOOoaVpVVaZp3m63eUC73e5+v1uWNY5RFAVBkOc5Mw2l9OdSJ0kiy7LneafTadycz2dJknzfb5qGxe0hhExv2fV6LcsyjuMwDKMoGoaBELLf79frtaIoy+WSGYi8ndjlcjEM43g8UkqzLHNdtygKlo9sQf/8frRtK4oiz/PsTuWlf0Dz9nFfagRBIQgKQVAIgkIQFIKgEASFICgEQSEICkFQCIJCEBSCoBAE9Q0f4lHy/Odq0QAAAABJRU5ErkJggg==
ꠟꠂꠀ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABcklEQVR4nO3WIc+CQBjA8QM3nRvBQsAgAUk0i5HhMFnNfA2SzUqDymwOg34DNqJzjGKwYtNCITiU3Vt08qLbkxDC868c22/P3Q4YSilpUmzdgHIIgmo2KEmSKIryPK9LQwgh9NXxeJQkSdd1y7Jofb0npCjKarVqtVq+78dxXNeAGErp9Xo1DON2uxFCsiy73++Px6Pb7bbb7S8vMIxt24qiVCUqTWy73fI8/3WYjuP0er3fbRkhZL1ecxw3GAw+3ZZliaIoSVJVg3n1BPm+r6qqIAidTudz0XK5HI1Gs9msas0bNJlMgiA4n8+CIBQfU0oXi8V0OtU07QcaUrqHPM+TZZll2f1+n6bp5XIxTXM+n4/H4+dqlq38lioeqOFwuNvtPM87HA6u66qqejqdigs2m00YhpUeaoYWfj/CMOz3+6Vd+3H/QE2o2R/XJoQgKARBIQgKQVAIgkIQFIKgEASFICgEQSEICkFQCIJCEFTjQH+Elu3dKseW0wAAAABJRU5ErkJggg==
ꠎꠣꠁꠔꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABrklEQVR4nO3WvYrCQBDA8d0khY2t6AMoqIWIWAgi+AK2WltYqr0PIIiVhbWdigTiA9hYRbASIRBEO9Mo+IFETDFXhIuS82644HEW82uMmyn+2YUQDgDsnQj/HeBGQRgKwlAQRrJ/qtXqYrFw3bMsi3MuSZJlWYIgiKJor5/P581mE4lEfD6fa5Jz3u12o9Go9yL4tF6vp9Op8zeZTNoXqVTKWUwkEtfrVdM0eOAMPE56dj+yWq2WzWYBoNlsViqV7Xb7td40zV6vl8vlGGOHw0FV1dPptN/vve/HDzsUCoUmk4lpmvbePH3uer1+uVzy+TwAlMtlv99fKpXi8fgLd+geNBgMgsFgOBwej8dPgxRFabfbjUZjtVrZK+l0+rt0z+5HViwWDcPQdb1QKDDGRFGUZZkxJgiCpmm73W4+nyuK0u/3ZVm+3W6z2SwWizkDjxevOTKX0Wi0XC4BYDgcqqrqrOu6nslkWq1Wp9M5Ho+PA65Jbzj8/vPDMIxAIOC8BV7LS9Cfers3NQVhKAhDQRgKwlAQhoIwFIShIAwFYSgIQ0EYCsJQEIaCMBSE+QBxJ1BySKGNnQAAAABJRU5ErkJggg==
ꠙꠣꠞꠛꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABsklEQVR4nO3WoYvCUBzA8bf5QDEYloZNUMQkIhYtFv0D7GKwiZiWDIJGwWKwGrQJghaL/guCRbOIbCKDIUOQDd+FcXO3HfeD3cEZfp+kv/eUL28bjGOMkXfC/3eAGwZBMAiCQRBKCFEUpVarPR4P73IwGDRNU1XV4/GYSCTC4bA15zhuOBxuNhtN06yJruuLxUIURUrpaDRKpVI+i9inbDZrf75er/V63Z44l+bzuSAIjDHDMGRZlmX5cDicTqd0Oq2qqnOnP9SbuFqt1ut1v98vl8uupdlsFggEYrEYIYRSKoriZDJZLpe73S4SiQiC4PNUHL7cQ/f7vdPp6Lo+GAxc/z6dTpvNZigUqlQq9tA0zW63Ox6Pi8Xi71MsrxPieb7VavV6vWg06t2Xz+cLhYJ1Nq8fU1oqlTKZTLvd3m63f1NkX7zz+fx8Pp2XMx6PK4rCGMvlcvv93p67vlqSyaSmad8u+byHvAfTaDQMwyCESJJ0u93suSRJ9sNlq1arl8vFtdMHjuHrx88wCIJBEAyCYBAEgyAYBMEgCAZBMAiCQRAMgmAQBIMgGATBIMjbBX0A82NlS0zWv7UAAAAASUVORK5CYII=
ꠀꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABJUlEQVR4nO3WsW5GUBTAcZpKJBbxAiJGGzF7AJsn8ABWm9FqYzVZkHgMsUhMYmEUo8Qm4nb4WtH2+3qWar/h/Ld7zh1+cRc0IYR6pl7+G/A1BEEhCApBUK8URY3jaNv2uq7f1/M8MwzDcdwxoWk6DENFUa4SkQdFUcTz/HlSFIUgCI/u/1b3nywIAlEUZVk+JnmeE0IkSbrqw3x0B+T7vqqqpmnejkmSOI7DsqxlWVdrKOrzk+377nleVVW3o6ZphJC+74dhOE8u7R20LMs0Ta7rNk1z7HRd37btfFvX9bZt/wIUx7FhGF3XnXdZltV1fZ6kaVqW5aUgmuDvx88hCApBUAiCQhAUgqAQBIUgKARBIQgKQVAIgkIQFIKgEASFIKinA70BvNBAy6UqxygAAAAASUVORK5CYII=
ꠄꠇꠞꠣꠁꠔꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACe0lEQVR4nO2WPWgiQRiGd/XciKKFiBCtQgj4hxYaRAQbIUVKS0EEi6QREkhS2YiFlVioiFhFEEQF2crCykoMxMbGoFEQiYlggoasUVDmioG9jXo3xx1Bi3mqb2bfVx5nXVwSAEDsErxtC6yChVDsqtB0Oo3FYqVSabFY7IRQr9ejKCqdTttstre3t20aga8kk8mzszOwPUgAwMvLi8fjmc/n0K9er6tUqv39/RX18Xjc7/fVarVAIIA7JEkGAoFQKPTx8fHw8HB4eCgSieCl6XTK5/P39va4dYqi2ACsx+NxnU63+YRMJhMcHA4Hd2kymRiGubm5OTo6YsPFYlEmk613jUbjbDZrNpsr35sNbKxz+fKULZfLbDbrcrm4m8Ph8Pr6+uLiQiqVwp1CoQAAODg4WP8BfH5+3t7e2u129lRqtdr7+/vr6yub+UOdWHnsLRYLwzBerxcuZ7NZMBiUSCTxeFylUhEEkclkfD6fUCh0Op0bP+709NTtduv1eri8uro6OTk5Pz8Xi8V/UyeITbcMYjabPR5Pu93m3rtOp9PtdtfzcKZpOhwO+/3+x8dH9tLx8TEb+F2dy49fZ8XjNRoNg8EAlzRNK5VKkiQnk8loNJLL5QzDCIVCpVLJ5pvNpkajgXO1Wr2/v69UKoPBQCqVXl5eUhR1d3en1WpXwuv1zSeUz+fL5fK6ciQSGQwGAIBEItFut9n9XC5XrVbZuVarwbnValmt1lQq9fT0FI1GJ5PJSmC9zoUE3/D68fz8rFAo+Hz+P3S/Reh/2NU/190BC6HAQiiwEAoshAILocBCKLAQCiyEAguhwEIosBAKLIQCC6HAQih2TugnGbqaAPX8bmIAAAAASUVORK5CYII=
ꠝꠣꠏꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABxUlEQVR4nO3Vv4rCMBzA8V9LF/88grhYNwexiEtxEpcujoJkcHVTR3GTCmIfwEFdROioL6GDbkLXYhBUxEXFWsTc4KFyJ0QPyynkO5SStPAhJC1HCIF3iv9vwM8YiNbngyaTiROOa+TJFEUplUrPvvV4T69Qr9ezbbvVajmxOgDAEUJWqxVCaL/f306IoogxPhwOlmWVy+VAIHA7Ox6PJUlyu91+v//1IABYr9eyLNdqNY/HMxqNFotFvV4HgHA4nM1mNU0rFAq3r2GMfT6fLMvRaPS1oOseMk1TFEVd1weDQbFYPA9KknS5Yowzmcx5PJFIVKtVZ/fQfD5HCGmadtc9nU77/b5hGABgmmYsFttsNi9eGwC4PfaqqiKEXC7X74c4jut2u7lcjuM4AGg0GvF4XFEUJ0DC5S6VSqXTaVVVeZ6fzWbb7dbr9fI8bxhGu90OhUIAYNt2p9OJRCLL5TKZTDoBuvMd2u12lUrFsixCiK7rw+HwMhUMBvP5fLPZPJ1OTmwgQsj3KXu84/EoCAL9ub/2NMjpPv/n6nQMRIuBaDEQLQaixUC0GIgWA9FiIFoMRIuBaDEQLQaixUC0GIjW24G+AAQ6Cj3PSjtxAAAAAElFTkSuQmCC
ꠈꠦꠔ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABX0lEQVR4nO3WsaqCUBjA8XNcW3JrajjgUIuDNEtLiw/golvgA9TWWzhIU/QKvkBzNQeJkZtugZ4pAvnu4L16ieib9Hbh+0+HcxR+fAdEDgDsk1L+GvAcgbD+Ceh0OnXsaIJXWZa1Wq1eHrXd6wmFYfh4PDabTcfTYYxxAJBSuq5bFMXTWVEUiqKUZdnv95sXOA+CYDQatSWqZ2UYBgBst1tVVQFgt9sNBoPL5fJ7ntUz3V3Zer0eDodCiDAM0zQ1TbPaz/N8v99LKW+3W1uD+akBJUmi6/p0Oi3L8n6/O45THy0Wi9ls5nler9drG9RcWRzH1eJ6vVYL27brK5tMJl1fmaZp1UII8T09RYmiiDF2OBzG43G1cz6fWx3Quy/1fD7nnGdZdjwefd9njC2XSyllqyAO9PvxPgJhEQiLQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiEBaBsAiE9XGgL4Gq7ecnNeYAAAAAAElFTkSuQmCC
